"k","fa/c"
2.5300000000000002,0.6315518669026143
2.5300000000000002,0.7582752994957872
2.5300000000000002,0.8392120949461849
2.5300000000000002,0.9616900617652449
2.54,0.16836871892708818
2.54,0.4880261363889462
2.54,0.632446727485739
2.54,0.7588123204240734
2.54,0.839112330536551
2.54,0.9592574778326234
2.55,0.17109310810868436
2.55,0.48651535557855863
2.55,0.6333311363038127
2.55,0.7593692660026725
2.55,0.8389959770412865
2.55,0.9568462954198915
2.56,0.17379148220141385
2.56,0.4850058267374016
2.56,0.63420459603861
2.56,0.7599464477407281
2.56,0.838862226393215
2.56,0.9544582280453588
2.5700000000000003,0.1764628872063952
2.5700000000000003,0.48349839273952977
2.5700000000000003,0.6350666094380185
2.5700000000000003,0.7605441619226663
2.5700000000000003,0.8387102460576564
2.5700000000000003,0.9520949947297493
2.58,0.1791063316470363
2.58,0.48199393391121287
2.58,0.6359166798822987
2.58,0.7611626882186953
2.58,0.8385391788215071
2.58,0.9497583233724316
2.59,0.18172078487642498
2.59,0.48049337004345954
2.59,0.636754312024252
2.59,0.7618022882338139
2.59,0.8383481429645536
2.59,0.9474499535317534
2.6,0.18430517536523172
2.6,0.47899766239115454
2.6,0.6375790124940257
2.6,0.7624632039961625
2.6,0.8381362328981031
2.6,0.9451716385456757
2.6100000000000003,0.18685838898144363
2.6100000000000003,0.4775078156508623
2.6100000000000003,0.6383902906591381
2.6100000000000003,0.7631456563858959
2.6100000000000003,0.8379025203643073
2.6100000000000003,0.9429251469204523
2.62,0.1893792672760338
2.62,0.4760248799064174
2.62,0.6391876594300717
2.62,0.7638498435058643
2.62,0.8376460562967076
2.62,0.9407122629074804
2.63,0.19186660579145992
2.63,0.47454995252844234
2.63,0.6399706361015691
2.63,0.7645759389953287
2.63,0.8373658734479421
2.63,0.9385347861826737
2.64,0.1943191524124107
2.64,0.47308418001022967
2.64,0.6407387432197649
2.64,0.7653240902878522
2.64,0.8370609898935295
2.64,0.9363945305396612
2.6500000000000004,0.1967356057829362
2.6500000000000004,0.471628759719084
2.6500000000000004,0.6414915094650199
2.6500000000000004,0.766094416813932
2.6500000000000004,0.836730413520193
2.6500000000000004,0.9342933215084683
2.66,0.1991146138165063
2.66,0.47018494153752804
2.66,0.6422284705405092
2.66,0.7668870081483438
2.66,0.8363731476013302
2.66,0.9322329928169176
2.67,0.201454772331037
2.67,0.46875402936497007
2.67,0.6429491700565815
2.67,0.7677019221010761
2.67,0.8359881975519957
2.67,0.9302153816232099
